,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,602,615,617,619,620,621,622,623,624,625,626,627,628,633,637,640,645,646,647,649,650,651,652,653,654,766,767,2061,2125,2136,2137,2142,2146,2147,2148,2166,2197
640,1.0,239.06,1.0,0.0,0.0,0.0,0.0,3.37,91.71,163.96,1.0,2.27,1.0,3.58,1.0,1.0,1.8,0.0,1.92,1.0,1.0,1.77,1.0,2.9,12.13,3.08,12.03,3.51,1.0,31.11,57.51,4.2,3.49,2.19,0.0,50.52,1.23,2.75,2.05,13.92,43.77,19.17,2.65,1.5,0.0,0.0,7.53,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.1
645,22.05,1201.17,14.58,0.0,0.0,0.0,0.0,369.24,379.21,133.51,1.0,2.27,1.0,3.58,1.0,1.0,7.15,0.0,0.0,1.0,1.0,7.45,1.92,29.89,150.54,2.78,170.84,3.51,36.97,3.88,433.81,4.2,3.49,2.19,97.25,0.0,3.38,150.39,7.95,67.8,228.82,146.03,146.23,6.37,0.0,0.0,119.39,1.0,1.0,1.0,1.91,1.0,1.0,0.0,1.0,58.48
646,44.1,158.4,1.0,0.0,0.0,0.0,0.0,575.99,4.0,3.72,1.05,2.62,1.89,4.11,1.1,1.0,1.0,0.0,1.99,1.0,1.0,1.0,1.0,1.52,5.17,6.16,8.7,4.28,1.05,1.94,4.27,4.42,13.13,2.42,1.15,7.06,0.0,237.27,3.36,9.5,9.15,70.22,263.98,55.38,0.0,0.0,1.32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.78
647,5.97,34.3,3.42,0.0,0.0,0.0,0.0,189.65,17.4,6.88,1.0,9.79,3.93,39.22,17.84,1.0,26.25,0.0,2.13,1.0,2.55,24.88,7.98,131.88,134.73,116.53,140.46,35.01,1.54,2.74,18.58,13.22,17.89,3.61,4.37,389.56,272.15,0.0,133.72,13.99,19.69,21.21,9.59,4.08,0.0,0.0,5.59,1.0,1.27,1.51,15.24,1.0,1.15,0.0,1.0,2.06
649,43.76,13.77,1.0,0.0,0.0,0.0,0.0,344.78,6.94,4.38,1.05,2.77,3.63,5.77,1.91,1.0,1.44,0.0,2.36,1.0,1.0,1.5,1.0,1.68,42.12,6.8,64.19,6.94,1.05,2.15,4.59,5.02,27.37,2.68,1.27,7.06,23.05,44.09,0.0,14.81,15.21,77.42,21.92,1.83,0.0,0.0,1.46,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.25
650,33.88,280.61,2.78,0.0,0.0,0.0,0.0,63.51,171.1,101.59,1.93,188.4,81.41,2.42,28.51,1.0,12.54,0.0,6.97,1.0,1.0,12.18,3.46,55.53,212.85,163.61,227.33,83.77,54.05,98.59,191.47,54.38,241.22,7.2,59.34,7.1,8.82,35.23,9.81,0.0,229.28,156.61,50.0,39.1,0.0,0.0,140.63,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.05,19.11
651,3.11,521.19,25.45,0.0,0.0,0.0,0.0,265.43,357.06,100.44,1.47,113.75,34.91,4.7,1.21,1.0,3.35,0.0,71.64,1.0,1.0,3.33,1.06,7.29,114.93,82.17,142.8,121.82,14.64,24.53,139.75,5.13,157.13,2.96,55.14,165.46,15.98,160.41,23.58,138.34,0.0,339.03,139.16,118.42,0.0,0.0,102.86,1.0,1.0,1.0,1.2,1.0,1.0,0.0,1.05,24.86
652,1.2,412.29,13.85,0.0,0.0,0.0,0.0,184.65,303.3,81.23,1.05,59.09,9.89,4.37,1.21,1.0,2.11,0.0,44.53,1.0,1.0,2.16,1.0,3.32,13.56,81.03,13.84,83.51,4.4,18.29,121.2,5.13,103.37,4.9,26.67,27.91,4.7,187.04,18.5,230.96,266.54,0.0,157.22,91.72,0.0,0.0,52.81,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.05,7.49
653,1.0,36.5,4.39,0.0,0.0,0.0,0.0,67.51,78.74,9.58,1.0,5.01,1.05,1.79,7.09,1.0,1.0,0.0,3.72,1.0,1.0,1.0,1.0,1.52,3.65,5.57,3.77,3.51,1.05,1.94,31.31,18.58,3.86,2.19,3.43,389.58,272.15,96.59,10.37,7.73,58.63,196.83,0.0,4.13,0.0,0.0,2.64,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.26
654,1.0,99.46,5.69,0.0,0.0,0.0,0.0,12.89,147.17,18.31,1.0,2.27,1.0,1.79,1.0,1.0,1.2,0.0,4.85,1.0,1.0,1.19,1.0,1.52,5.56,2.78,3.81,1.75,2.3,1.94,64.98,4.2,3.49,2.19,4.55,7.06,1.23,9.2,3.36,12.02,172.19,27.11,5.6,0.0,0.0,0.0,8.34,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.58
