od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
1354,626,1,0,0,0,0,sov,PM,1.10,0,1,1,0.0,15.2,15.2051,15.2051,20,11.6797,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1355,626,2,0,0,0,0,sov,PM,217.36,0,1,1,0.0,9.0,8.9933,8.9933,12,4.1350,187.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1356,626,3,0,0,0,0,sov,PM,6.73,0,1,1,0.0,6.5,6.4593,6.4593,10,3.4038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1357,626,8,0,0,0,0,sov,PM,3.82,0,1,1,0.0,15.2,15.1564,15.1564,16,6.8944,3.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1358,626,8,0,0,1,0,sov,PM,1.01,0,1,1,0.0,15.1,15.0511,15.0511,17,7.0177,3.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1359,626,9,0,0,0,0,sov,PM,94.09,0,1,1,0.0,5.7,5.7232,5.7232,10,2.8317,56.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1360,626,10,0,0,0,0,sov,PM,175.68,0,1,1,0.0,4.1,4.1313,4.1313,8,2.0201,137.710007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1361,626,12,0,0,0,0,sov,PM,23.21,0,1,1,0.0,4.9,4.8969,4.8969,9,2.3426,39.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1362,626,14,0,0,0,0,sov,PM,23.59,0,1,1,0.0,9.1,9.1393,9.1393,14,4.2258,11.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1363,626,16,0,0,0,0,sov,PM,0.45,0,1,1,0.0,25.1,25.1115,25.1115,14,9.1130,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1364,626,16,0,0,1,0,sov,PM,2.39,0,1,1,0.0,17.3,17.2602,17.2602,20,9.5551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1365,626,17,0,0,0,0,sov,PM,3.29,0,1,1,0.0,15.6,15.5845,15.5845,18,8.1459,1.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1366,626,19,0,0,0,0,sov,PM,9.10,0,1,1,0.0,5.1,5.0593,5.0593,10,2.5298,2.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1367,626,602,0,0,0,0,sov,PM,1.11,0,1,1,0.0,17.1,17.1158,17.1158,17,7.4105,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1368,626,615,0,0,0,0,sov,PM,1.02,0,1,1,0.0,27.6,27.6439,27.6439,13,9.5438,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1369,626,615,0,0,1,0,sov,PM,2.32,0,1,1,0.0,19.8,19.7927,19.7927,19,9.9859,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1370,626,617,0,0,0,0,sov,PM,3.19,0,1,1,0.0,18.8,18.8245,18.8245,20,9.7277,1.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1371,626,619,0,0,0,0,sov,PM,2.02,0,1,1,0.0,15.7,15.7269,15.7269,17,7.5960,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1372,626,620,0,0,0,0,sov,PM,2.55,0,1,1,0.0,22.9,22.8529,22.8529,11,7.2604,2.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1373,626,620,0,0,1,0,sov,PM,4.99,0,1,1,0.0,13.7,13.6535,13.6535,15,6.1712,2.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1374,626,621,0,0,0,0,sov,PM,21.08,0,1,1,0.0,12.0,11.9946,11.9946,11,5.5078,19.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1375,626,622,0,0,1,0,sov,PM,14.72,0,1,1,0.0,9.3,9.3356,9.3356,14,4.1288,78.800003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1376,626,622,0,0,0,0,sov,PM,140.08,0,1,1,0.0,9.5,9.5378,9.5378,16,4.3390,78.800003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1377,626,623,0,0,0,0,sov,PM,26.05,0,1,1,0.0,9.6,9.5769,9.5769,10,4.2934,23.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1378,626,624,0,0,0,0,sov,PM,23.62,0,1,1,0.0,6.1,6.0938,6.0938,9,2.5753,39.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1379,626,625,0,0,0,0,sov,PM,23.94,0,1,1,0.0,3.2,3.2446,3.2446,5,1.0815,3.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1380,626,627,0,0,0,0,sov,PM,767.36,0,1,1,0.0,3.4,3.3833,3.3833,6,1.3149,339.209991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1381,626,628,0,0,0,0,sov,PM,185.87,0,1,1,0.0,9.4,9.3646,9.3646,14,4.1385,83.550003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1382,626,628,0,0,1,0,sov,PM,16.54,0,1,1,0.0,9.4,9.4034,9.4034,14,4.1874,83.550003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1383,626,633,0,0,0,0,sov,PM,46.54,0,1,1,0.0,5.1,5.1342,5.1342,9,2.2446,55.490002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1384,626,637,0,0,1,0,sov,PM,211.55,0,1,1,0.0,3.3,3.3332,3.3332,6,1.3616,31.440001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1385,626,637,0,0,0,0,sov,PM,1.05,0,1,1,0.0,3.5,3.4952,3.4952,7,1.3435,31.440001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1386,626,640,0,0,0,0,sov,PM,162.85,0,1,1,0.0,5.1,5.1398,5.1398,8,2.1875,82.839996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1387,626,645,0,0,0,0,sov,PM,20.94,0,1,1,0.0,7.3,7.3007,7.3007,11,3.2873,31.790001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1388,626,646,0,0,0,0,sov,PM,1.85,0,1,1,0.0,23.1,23.0819,23.0819,20,10.1867,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1389,626,646,0,0,1,0,sov,PM,1.00,0,1,1,0.0,23.0,22.9766,22.9766,21,10.3100,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1390,626,647,0,0,0,0,sov,PM,1.57,0,1,1,0.0,16.8,16.8230,16.8230,17,7.4967,1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1391,626,647,0,0,1,0,sov,PM,1.01,0,1,1,0.0,16.7,16.7177,16.7177,18,7.6200,1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1392,626,649,0,0,0,0,sov,PM,15.27,0,1,1,0.0,9.3,9.3152,9.3152,10,4.3342,2.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1393,626,650,0,0,0,0,sov,PM,26.25,0,1,1,0.0,7.1,7.1365,7.1365,9,3.0556,19.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1394,626,651,0,0,0,0,sov,PM,45.77,0,1,1,0.0,8.0,8.0127,8.0127,9,3.3476,19.219999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1395,626,652,0,0,1,0,sov,PM,7.65,0,1,1,0.0,12.8,12.8181,12.8181,13,6.0831,5.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1396,626,652,0,0,0,0,sov,PM,1.45,0,1,1,0.0,13.5,13.5238,13.5238,13,5.9449,5.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1397,626,653,0,0,1,0,sov,PM,1.21,0,1,1,0.0,12.3,12.3446,12.3446,14,6.4773,1.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1398,626,653,0,0,0,0,sov,PM,1.36,0,1,1,0.0,12.1,12.1255,12.1255,14,5.8013,1.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1399,626,654,0,0,0,0,sov,PM,2.03,0,1,1,0.0,9.0,9.0074,9.0074,12,4.0608,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1400,626,2061,0,0,0,0,sov,PM,68.66,0,1,1,0.0,5.5,5.4661,5.4661,6,2.1736,30.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1401,626,2125,0,0,0,0,sov,PM,0.98,0,1,1,0.0,26.3,26.2909,26.2909,12,9.2000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1402,626,2125,0,0,1,0,sov,PM,2.35,0,1,1,0.0,18.4,18.4396,18.4396,18,9.6421,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1403,626,2136,0,0,0,0,sov,PM,2.02,0,1,1,0.0,16.9,16.8669,16.8669,20,8.5877,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1404,626,2137,0,0,0,0,sov,PM,2.02,0,1,1,0.0,20.0,19.9816,19.9816,22,10.5489,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1405,626,2142,0,0,0,0,sov,PM,2.70,0,1,1,0.0,22.6,22.5867,22.5867,10,6.4693,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1406,626,2142,0,0,1,0,sov,PM,2.49,0,1,1,0.0,14.7,14.7354,14.7354,16,6.9114,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1407,626,2146,0,0,0,0,sov,PM,0.94,0,1,1,0.0,24.9,24.9130,24.9130,13,8.8503,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1408,626,2146,0,0,1,0,sov,PM,2.40,0,1,1,0.0,17.1,17.0618,17.0618,19,9.2924,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1409,626,2147,0,0,0,0,sov,PM,2.02,0,1,1,0.0,20.2,20.1684,20.1684,22,10.6111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1410,626,2197,0,0,0,0,sov,PM,21.30,0,1,1,0.0,3.5,3.5373,3.5373,6,1.3662,24.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1411,627,1,0,0,0,0,sov,PM,1.05,0,1,1,0.0,16.2,16.1508,16.1508,15,8.3091,8.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1412,627,1,0,0,1,0,sov,PM,55.98,0,1,1,0.0,15.0,15.0390,15.0390,17,10.1521,8.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1413,627,2,0,0,0,0,sov,PM,481.09,0,1,1,0.0,8.0,8.0218,8.0218,9,3.4780,531.460022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1414,627,3,0,0,0,0,sov,PM,68.08,0,1,1,0.0,5.5,5.4878,5.4878,7,2.7468,10.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1415,627,8,0,0,0,0,sov,PM,20.70,0,1,1,0.0,14.2,14.1849,14.1849,13,6.2374,23.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1416,627,8,0,0,1,0,sov,PM,1.85,0,1,1,0.0,14.1,14.0796,14.0796,14,6.3607,23.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1417,627,9,0,0,0,0,sov,PM,525.58,0,1,1,0.0,4.8,4.7518,4.7518,7,2.1747,325.809998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1418,627,10,0,0,0,0,sov,PM,445.19,0,1,1,0.0,3.6,3.5833,3.5833,7,1.6503,243.240005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1419,627,12,0,0,0,0,sov,PM,33.85,0,1,1,0.0,6.3,6.3156,6.3156,10,2.9801,19.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1420,627,14,0,0,0,0,sov,PM,10.05,0,1,1,0.0,10.6,10.5581,10.5581,15,4.8634,4.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1421,627,16,0,0,0,0,sov,PM,0.92,0,1,1,0.0,24.4,24.3921,24.3921,14,8.7908,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1422,627,16,0,0,1,0,sov,PM,2.08,0,1,1,0.0,16.5,16.5409,16.5409,20,9.2329,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1423,627,17,0,0,0,0,sov,PM,9.00,0,1,1,0.0,14.9,14.8652,14.8652,18,7.8237,4.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1424,627,19,0,0,0,0,sov,PM,340.30,0,1,1,0.0,4.1,4.0879,4.0879,7,1.8728,63.709999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1425,627,602,0,0,0,0,sov,PM,1.65,0,1,1,0.0,18.5,18.5345,18.5345,18,8.0480,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1426,627,615,0,0,0,0,sov,PM,1.00,0,1,1,0.0,26.9,26.9246,26.9246,13,9.2217,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1427,627,615,0,0,1,0,sov,PM,2.00,0,1,1,0.0,19.1,19.0733,19.0733,19,9.6638,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1428,627,617,0,0,0,0,sov,PM,8.54,0,1,1,0.0,18.1,18.1052,18.1052,20,9.4056,4.230000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1429,627,619,0,0,0,0,sov,PM,2.83,0,1,1,0.0,15.0,15.0076,15.0076,17,7.2739,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1430,627,620,0,0,0,0,sov,PM,0.66,0,1,1,0.0,22.1,22.1336,22.1336,11,6.9383,9.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1431,627,620,0,0,1,0,sov,PM,19.99,0,1,1,0.0,12.9,12.9341,12.9341,15,5.8490,9.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1432,627,621,0,0,0,0,sov,PM,105.99,0,1,1,0.0,11.3,11.2753,11.2753,11,5.1856,78.449997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1433,627,622,0,0,1,0,sov,PM,11.71,0,1,1,0.0,10.8,10.7543,10.7543,15,4.7663,60.080002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1434,627,622,0,0,0,0,sov,PM,111.67,0,1,1,0.0,11.0,10.9566,10.9566,17,4.9766,60.080002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1435,627,623,0,0,0,0,sov,PM,138.87,0,1,1,0.0,8.9,8.8576,8.8576,10,3.9712,103.540001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1436,627,624,0,0,0,0,sov,PM,59.90,0,1,1,0.0,7.5,7.5126,7.5126,10,3.2128,44.459999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1437,627,625,0,0,1,0,sov,PM,1.86,0,1,1,0.0,6.6,6.5997,6.5997,9,3.0525,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1438,627,625,0,0,0,0,sov,PM,1.13,0,1,1,0.0,6.4,6.4310,6.4310,10,2.9692,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1439,627,626,0,0,0,0,sov,PM,633.50,0,1,1,0.0,3.5,3.4507,3.4507,6,1.3149,213.050003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1440,627,628,0,0,0,0,sov,PM,10.35,0,1,1,0.0,10.8,10.7833,10.7833,15,4.7760,4.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
