link_id,from_node_id,to_node_id,from_cell_code,time_period,volume,background_volume,major_path_volume,ratio_of_major_path_flow,geometry,notes
200820AB,202925,202924,,0600_0900,192.518,13.859,178.659,0.928,"LINESTRING (-112.446534 33.715240, -112.463350 33.712930)",
200820AB,202925,202924,,1000_1500,2.851,0.000,2.851,1.000,"LINESTRING (-112.446534 33.715240, -112.463350 33.712930)",
200820AB,202925,202924,,1500_1800,1.600,0.000,1.600,1.000,"LINESTRING (-112.446534 33.715240, -112.463350 33.712930)",
200820BA,202924,202925,,0600_0900,4525.957,2.188,4523.769,1.000,"LINESTRING (-112.462914 33.709754, -112.446098 33.712064)",
200820BA,202924,202925,,1000_1500,2.750,0.000,2.750,1.000,"LINESTRING (-112.462914 33.709754, -112.446098 33.712064)",
200820BA,202924,202925,,1500_1800,1.544,0.000,1.544,1.000,"LINESTRING (-112.462914 33.709754, -112.446098 33.712064)",
200821AB,202925,202923,,0600_0900,5260.783,2.188,5258.595,1.000,"LINESTRING (-112.445319 33.714907, -112.459997 33.726565)",
200821AB,202925,202923,,1000_1500,1119.011,0.000,1119.011,1.000,"LINESTRING (-112.445319 33.714907, -112.459997 33.726565)",
200821AB,202925,202923,,1500_1800,628.227,0.000,628.227,1.000,"LINESTRING (-112.445319 33.714907, -112.459997 33.726565)",
200821BA,202923,202925,,0600_0900,5695.726,13.859,5681.867,0.998,"LINESTRING (-112.461991 33.724055, -112.447313 33.712397)",
200821BA,202923,202925,,1000_1500,1183.322,0.000,1183.322,1.000,"LINESTRING (-112.461991 33.724055, -112.447313 33.712397)",
200821BA,202923,202925,,1500_1800,664.332,0.000,664.332,1.000,"LINESTRING (-112.461991 33.724055, -112.447313 33.712397)",
200831AB,202909,202908,,0600_0900,6233.303,0.000,6233.303,1.000,"LINESTRING (-112.452710 33.640116, -112.461465 33.639989)",
200831AB,202909,202908,,1000_1500,18.033,0.000,18.033,1.000,"LINESTRING (-112.452710 33.640116, -112.461465 33.639989)",
200831AB,202909,202908,,1500_1800,10.124,0.000,10.124,1.000,"LINESTRING (-112.452710 33.640116, -112.461465 33.639989)",
200831BA,202908,202909,,0600_0900,5204.426,0.000,5204.426,1.000,"LINESTRING (-112.461419 33.636783, -112.452664 33.636910)",
200831BA,202908,202909,,1000_1500,17.947,0.000,17.947,1.000,"LINESTRING (-112.461419 33.636783, -112.452664 33.636910)",
200831BA,202908,202909,,1500_1800,10.076,0.000,10.076,1.000,"LINESTRING (-112.461419 33.636783, -112.452664 33.636910)",
200833AB,202905,202904,,0600_0900,16.962,0.000,16.962,1.000,"LINESTRING (-112.478596 33.680470, -112.440812 33.680415)",
200833AB,202905,202904,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.478596 33.680470, -112.440812 33.680415)",
200833AB,202905,202904,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.478596 33.680470, -112.440812 33.680415)",
200833BA,202904,202905,,0600_0900,2.568,0.000,2.568,1.000,"LINESTRING (-112.440808 33.683621, -112.478592 33.683676)",
200833BA,202904,202905,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.440808 33.683621, -112.478592 33.683676)",
200833BA,202904,202905,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.440808 33.683621, -112.478592 33.683676)",
200846AB,615,202905,,0600_0900,16.962,0.000,16.962,1.000,"LINESTRING (-112.462929 33.694446, -112.479483 33.683406)",
200846AB,615,202905,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.462929 33.694446, -112.479483 33.683406)",
200846AB,615,202905,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.462929 33.694446, -112.479483 33.683406)",
200846BA,202905,615,,0600_0900,2.568,0.000,2.568,1.000,"LINESTRING (-112.477705 33.680740, -112.461151 33.691780)",
200846BA,202905,615,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.477705 33.680740, -112.461151 33.691780)",
200846BA,202905,615,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.477705 33.680740, -112.461151 33.691780)",
200917AB,602,202908,,0600_0900,1516.914,9.713,1507.201,0.994,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",
200917AB,602,202908,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",
200917AB,602,202908,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.480474 33.610543, -112.460163 33.637420)",
200917BA,202908,602,,0600_0900,35.675,0.161,35.514,0.995,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",
200917BA,202908,602,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",
200917BA,202908,602,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.462721 33.639352, -112.483032 33.612475)",
200932AB,2166,202855,,0600_0900,1509.475,0.161,1509.314,1.000,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",
200932AB,2166,202855,,1000_1500,5.507,0.000,5.507,1.000,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",
200932AB,2166,202855,,1500_1800,3.092,0.000,3.092,1.000,"LINESTRING (-112.469541 33.660154, -112.474036 33.638693)",
200932BA,202855,2166,,0600_0900,449.886,9.713,440.173,0.978,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",
200932BA,202855,2166,,1000_1500,5.833,0.000,5.833,1.000,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",
200932BA,202855,2166,,1500_1800,3.275,0.000,3.275,1.000,"LINESTRING (-112.470898 33.638035, -112.466403 33.659496)",
200947AB,202855,202908,,0600_0900,3697.386,0.161,3697.225,1.000,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",
200947AB,202855,202908,,1000_1500,17.947,0.000,17.947,1.000,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",
200947AB,202855,202908,,1500_1800,10.076,0.000,10.076,1.000,"LINESTRING (-112.472464 33.636761, -112.461439 33.636783)",
200947BA,202908,202855,,0600_0900,6207.502,9.713,6197.790,0.998,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",
200947BA,202908,202855,,1000_1500,18.033,0.000,18.033,1.000,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",
200947BA,202908,202855,,1500_1800,10.124,0.000,10.124,1.000,"LINESTRING (-112.461445 33.639989, -112.472470 33.639967)",
200984AB,2146,202923,,0600_0900,1.096,1.094,0.002,0.002,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",
200984AB,2146,202923,,1000_1500,0.004,0.000,0.004,1.000,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",
200984AB,2146,202923,,1500_1800,0.002,0.000,0.002,1.000,"LINESTRING (-112.463197 33.716484, -112.459532 33.724654)",
200984BA,202923,2146,,0600_0900,5.573,5.572,0.002,0.000,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",
200984BA,202923,2146,,1000_1500,0.004,0.000,0.004,1.000,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",
200984BA,202923,2146,,1500_1800,0.002,0.000,0.002,1.000,"LINESTRING (-112.462456 33.725966, -112.466121 33.717796)",
200985AB,202924,202831,,0600_0900,23.775,0.026,23.749,0.999,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",
200985AB,202924,202831,,1000_1500,0.068,0.000,0.068,1.000,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",
200985AB,202924,202831,,1500_1800,0.038,0.000,0.038,1.000,"LINESTRING (-112.461529 33.711342, -112.461529 33.718526)",
200985BA,202831,202924,,0600_0900,1515.993,2.742,1513.251,0.998,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",
200985BA,202831,202924,,1000_1500,0.068,0.000,0.068,1.000,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",
200985BA,202831,202924,,1500_1800,0.038,0.000,0.038,1.000,"LINESTRING (-112.464735 33.718526, -112.464735 33.711342)",
200989AB,2146,202831,,0600_0900,1515.993,2.742,1513.251,0.998,"LINESTRING (-112.463582 33.715953, -112.462055 33.717339)",
200989AB,2146,202831,,1000_1500,0.068,0.000,0.068,1.000,"LINESTRING (-112.463582 33.715953, -112.462055 33.717339)",
200989AB,2146,202831,,1500_1800,0.038,0.000,0.038,1.000,"LINESTRING (-112.463582 33.715953, -112.462055 33.717339)",
200989BA,202831,2146,,0600_0900,23.775,0.026,23.749,0.999,"LINESTRING (-112.464209 33.719713, -112.465736 33.718327)",
200989BA,202831,2146,,1000_1500,0.068,0.000,0.068,1.000,"LINESTRING (-112.464209 33.719713, -112.465736 33.718327)",
200989BA,202831,2146,,1500_1800,0.038,0.000,0.038,1.000,"LINESTRING (-112.464209 33.719713, -112.465736 33.718327)",
200997AB,615,202825,,0600_0900,1498.537,1.282,1497.256,0.999,"LINESTRING (-112.460447 33.693294, -112.462520 33.711523)",
200997AB,615,202825,,1000_1500,2.587,0.000,2.587,1.000,"LINESTRING (-112.460447 33.693294, -112.462520 33.711523)",
200997AB,615,202825,,1500_1800,1.452,0.000,1.452,1.000,"LINESTRING (-112.460447 33.693294, -112.462520 33.711523)",
200997BA,202825,615,,0600_0900,137.957,13.261,124.695,0.904,"LINESTRING (-112.465706 33.711161, -112.463633 33.692932)",
200997BA,202825,615,,1000_1500,2.687,0.000,2.687,1.000,"LINESTRING (-112.465706 33.711161, -112.463633 33.692932)",
200997BA,202825,615,,1500_1800,1.508,0.000,1.508,1.000,"LINESTRING (-112.465706 33.711161, -112.463633 33.692932)",
200998AB,202824,202894,,0600_0900,36.297,6.082,30.215,0.832,"LINESTRING (-112.469722 33.712942, -112.478543 33.712949)",
200998AB,202824,202894,,1000_1500,0.095,0.000,0.095,1.000,"LINESTRING (-112.469722 33.712942, -112.478543 33.712949)",
200998AB,202824,202894,,1500_1800,0.054,0.000,0.054,1.000,"LINESTRING (-112.469722 33.712942, -112.478543 33.712949)",
200998BA,202894,202824,,0600_0900,1516.937,3.675,1513.262,0.998,"LINESTRING (-112.478543 33.709743, -112.469722 33.709736)",
200998BA,202894,202824,,1000_1500,0.095,0.000,0.095,1.000,"LINESTRING (-112.478543 33.709743, -112.469722 33.709736)",
200998BA,202894,202824,,1500_1800,0.054,0.000,0.054,1.000,"LINESTRING (-112.478543 33.709743, -112.469722 33.709736)",
201000AB,202825,202824,,0600_0900,36.297,6.082,30.215,0.832,"LINESTRING (-112.464113 33.712945, -112.469722 33.712942)",
201000AB,202825,202824,,1000_1500,0.095,0.000,0.095,1.000,"LINESTRING (-112.464113 33.712945, -112.469722 33.712942)",
201000AB,202825,202824,,1500_1800,0.054,0.000,0.054,1.000,"LINESTRING (-112.464113 33.712945, -112.469722 33.712942)",
201000BA,202824,202825,,0600_0900,1516.937,3.675,1513.262,0.998,"LINESTRING (-112.469722 33.709736, -112.464113 33.709739)",
201000BA,202824,202825,,1000_1500,0.095,0.000,0.095,1.000,"LINESTRING (-112.469722 33.709736, -112.464113 33.709739)",
201000BA,202824,202825,,1500_1800,0.054,0.000,0.054,1.000,"LINESTRING (-112.469722 33.709736, -112.464113 33.709739)",
201001AB,202924,202825,,0600_0900,171.511,16.601,154.910,0.903,"LINESTRING (-112.463132 33.712945, -112.464113 33.712945)",
201001AB,202924,202825,,1000_1500,2.782,0.000,2.782,1.000,"LINESTRING (-112.463132 33.712945, -112.464113 33.712945)",
201001AB,202924,202825,,1500_1800,1.562,0.000,1.562,1.000,"LINESTRING (-112.463132 33.712945, -112.464113 33.712945)",
201001BA,202825,202924,,0600_0900,3012.732,2.214,3010.517,0.999,"LINESTRING (-112.464113 33.709739, -112.463132 33.709739)",
201001BA,202825,202924,,1000_1500,2.682,0.000,2.682,1.000,"LINESTRING (-112.464113 33.709739, -112.463132 33.709739)",
201001BA,202825,202924,,1500_1800,1.506,0.000,1.506,1.000,"LINESTRING (-112.464113 33.709739, -112.463132 33.709739)",
201003AB,202926,202923,,0600_0900,4190.664,22.234,4168.431,0.995,"LINESTRING (-112.481667 33.739270, -112.461974 33.724042)",
201003AB,202926,202923,,1000_1500,1182.771,0.000,1182.771,1.000,"LINESTRING (-112.481667 33.739270, -112.461974 33.724042)",
201003AB,202926,202923,,1500_1800,664.023,0.000,664.023,1.000,"LINESTRING (-112.481667 33.739270, -112.461974 33.724042)",
201003BA,202923,202926,,0600_0900,5191.343,0.000,5191.343,1.000,"LINESTRING (-112.460014 33.726578, -112.479707 33.741806)",
201003BA,202923,202926,,1000_1500,1118.257,0.000,1118.257,1.000,"LINESTRING (-112.460014 33.726578, -112.479707 33.741806)",
201003BA,202923,202926,,1500_1800,627.804,0.000,627.804,1.000,"LINESTRING (-112.460014 33.726578, -112.479707 33.741806)",
201005AB,2125,202923,,0600_0900,1516.225,2.755,1513.470,0.998,"LINESTRING (-112.474933 33.728367, -112.461511 33.723793)",
201005AB,2125,202923,,1000_1500,0.638,0.000,0.638,1.000,"LINESTRING (-112.474933 33.728367, -112.461511 33.723793)",
201005AB,2125,202923,,1500_1800,0.358,0.000,0.358,1.000,"LINESTRING (-112.474933 33.728367, -112.461511 33.723793)",
201005BA,202923,2125,,0600_0900,76.126,8.841,67.286,0.884,"LINESTRING (-112.460477 33.726827, -112.473899 33.731401)",
201005BA,202923,2125,,1000_1500,0.840,0.000,0.840,1.000,"LINESTRING (-112.460477 33.726827, -112.473899 33.731401)",
201005BA,202923,2125,,1500_1800,0.472,0.000,0.472,1.000,"LINESTRING (-112.460477 33.726827, -112.473899 33.731401)",
201046AB,620,202809,,0600_0900,1490.595,0.000,1490.595,1.000,"LINESTRING (-112.432978 33.682542, -112.411802 33.685278)",
201046AB,620,202809,,1000_1500,0.890,0.000,0.890,1.000,"LINESTRING (-112.432978 33.682542, -112.411802 33.685278)",
201046AB,620,202809,,1500_1800,0.499,0.000,0.499,1.000,"LINESTRING (-112.432978 33.682542, -112.411802 33.685278)",
201046BA,202809,620,,0600_0900,670.435,0.000,670.435,1.000,"LINESTRING (-112.412212 33.688458, -112.433388 33.685722)",
201046BA,202809,620,,1000_1500,1.320,0.000,1.320,1.000,"LINESTRING (-112.412212 33.688458, -112.433388 33.685722)",
201046BA,202809,620,,1500_1800,0.741,0.000,0.741,1.000,"LINESTRING (-112.412212 33.688458, -112.433388 33.685722)",
201047AB,645,202808,,0600_0900,253.984,0.000,253.984,1.000,"LINESTRING (-112.333336 33.629608, -112.324881 33.629169)",
201047AB,645,202808,,1000_1500,48.676,0.000,48.676,1.000,"LINESTRING (-112.333336 33.629608, -112.324881 33.629169)",
201047AB,645,202808,,1500_1800,27.327,0.000,27.327,1.000,"LINESTRING (-112.333336 33.629608, -112.324881 33.629169)",
201047BA,202808,645,,0600_0900,186.551,0.000,186.551,1.000,"LINESTRING (-112.324715 33.632371, -112.333170 33.632810)",
201047BA,202808,645,,1000_1500,50.500,0.000,50.500,1.000,"LINESTRING (-112.324715 33.632371, -112.333170 33.632810)",
201047BA,202808,645,,1500_1800,28.351,0.000,28.351,1.000,"LINESTRING (-112.324715 33.632371, -112.333170 33.632810)",
201048AB,647,202807,,0600_0900,1492.398,0.000,1492.398,1.000,"LINESTRING (-112.341904 33.687787, -112.343809 33.682639)",
201048AB,647,202807,,1000_1500,14.822,0.000,14.822,1.000,"LINESTRING (-112.341904 33.687787, -112.343809 33.682639)",
201048AB,647,202807,,1500_1800,8.321,0.000,8.321,1.000,"LINESTRING (-112.341904 33.687787, -112.343809 33.682639)",
201048BA,202807,647,,0600_0900,1313.702,0.000,1313.702,1.000,"LINESTRING (-112.340803 33.681527, -112.338898 33.686675)",
201048BA,202807,647,,1000_1500,15.070,0.000,15.070,1.000,"LINESTRING (-112.340803 33.681527, -112.338898 33.686675)",
201048BA,202807,647,,1500_1800,8.461,0.000,8.461,1.000,"LINESTRING (-112.340803 33.681527, -112.338898 33.686675)",
201051AB,653,202804,,0600_0900,1225.490,0.000,1225.490,1.000,"LINESTRING (-112.331837 33.674070, -112.326067 33.673221)",
201051AB,653,202804,,1000_1500,10.977,0.000,10.977,1.000,"LINESTRING (-112.331837 33.674070, -112.326067 33.673221)",
201051AB,653,202804,,1500_1800,6.162,0.000,6.162,1.000,"LINESTRING (-112.331837 33.674070, -112.326067 33.673221)",
201051BA,202804,653,,0600_0900,456.775,0.000,456.775,1.000,"LINESTRING (-112.325601 33.676393, -112.331371 33.677242)",
201051BA,202804,653,,1000_1500,11.008,0.000,11.008,1.000,"LINESTRING (-112.325601 33.676393, -112.331371 33.677242)",
201051BA,202804,653,,1500_1800,6.180,0.000,6.180,1.000,"LINESTRING (-112.325601 33.676393, -112.331371 33.677242)",
201052AB,654,202803,,0600_0900,294.639,0.000,294.639,1.000,"LINESTRING (-112.328498 33.646734, -112.323795 33.652191)",
201052AB,654,202803,,1000_1500,6.092,0.000,6.092,1.000,"LINESTRING (-112.328498 33.646734, -112.323795 33.652191)",
201052AB,654,202803,,1500_1800,3.420,0.000,3.420,1.000,"LINESTRING (-112.328498 33.646734, -112.323795 33.652191)",
201052BA,202803,654,,0600_0900,62.369,0.000,62.369,1.000,"LINESTRING (-112.326223 33.654283, -112.330926 33.648826)",
201052BA,202803,654,,1000_1500,6.100,0.000,6.100,1.000,"LINESTRING (-112.326223 33.654283, -112.330926 33.648826)",
201052BA,202803,654,,1500_1800,3.425,0.000,3.425,1.000,"LINESTRING (-112.326223 33.654283, -112.330926 33.648826)",
201061AB,202796,202904,,0600_0900,73.434,0.000,73.434,1.000,"LINESTRING (-112.424234 33.697058, -112.441799 33.683279)",
201061AB,202796,202904,,1000_1500,0.071,0.000,0.071,1.000,"LINESTRING (-112.424234 33.697058, -112.441799 33.683279)",
201061AB,202796,202904,,1500_1800,0.040,0.000,0.040,1.000,"LINESTRING (-112.424234 33.697058, -112.441799 33.683279)",
201061BA,202904,202796,,0600_0900,7.310,0.000,7.310,1.000,"LINESTRING (-112.439821 33.680757, -112.422256 33.694536)",
201061BA,202904,202796,,1000_1500,0.049,0.000,0.049,1.000,"LINESTRING (-112.439821 33.680757, -112.422256 33.694536)",
201061BA,202904,202796,,1500_1800,0.027,0.000,0.027,1.000,"LINESTRING (-112.439821 33.680757, -112.422256 33.694536)",
201065AB,202809,202790,,0600_0900,21770.028,0.000,21770.028,1.000,"LINESTRING (-112.412996 33.685607, -112.406323 33.680375)",
201065AB,202809,202790,,1000_1500,1203.250,0.000,1203.250,1.000,"LINESTRING (-112.412996 33.685607, -112.406323 33.680375)",
201065AB,202809,202790,,1500_1800,675.520,0.000,675.520,1.000,"LINESTRING (-112.412996 33.685607, -112.406323 33.680375)",
201065BA,202790,202809,,0600_0900,6994.720,0.000,6994.720,1.000,"LINESTRING (-112.404345 33.682897, -112.411018 33.688129)",
201065BA,202790,202809,,1000_1500,1139.669,0.000,1139.669,1.000,"LINESTRING (-112.404345 33.682897, -112.411018 33.688129)",
201065BA,202790,202809,,1500_1800,639.825,0.000,639.825,1.000,"LINESTRING (-112.404345 33.682897, -112.411018 33.688129)",
201066AB,202807,202789,,0600_0900,1033.413,0.000,1033.413,1.000,"LINESTRING (-112.342371 33.680481, -112.325993 33.679818)",
201066AB,202807,202789,,1000_1500,30.714,0.000,30.714,1.000,"LINESTRING (-112.342371 33.680481, -112.325993 33.679818)",
201066AB,202807,202789,,1500_1800,17.243,0.000,17.243,1.000,"LINESTRING (-112.342371 33.680481, -112.325993 33.679818)",
201066BA,202789,202807,,0600_0900,615.904,0.000,615.904,1.000,"LINESTRING (-112.325863 33.683022, -112.342241 33.683685)",
201066BA,202789,202807,,1000_1500,30.927,0.000,30.927,1.000,"LINESTRING (-112.325863 33.683022, -112.342241 33.683685)",
201066BA,202789,202807,,1500_1800,17.363,0.000,17.363,1.000,"LINESTRING (-112.325863 33.683022, -112.342241 33.683685)",
201067AB,202807,202788,,0600_0900,435.007,0.000,435.007,1.000,"LINESTRING (-112.341054 33.681082, -112.332832 33.691358)",
201067AB,202807,202788,,1000_1500,3.432,0.000,3.432,1.000,"LINESTRING (-112.341054 33.681082, -112.332832 33.691358)",
201067AB,202807,202788,,1500_1800,1.927,0.000,1.927,1.000,"LINESTRING (-112.341054 33.681082, -112.332832 33.691358)",
201067BA,202788,202807,,0600_0900,653.666,0.000,653.666,1.000,"LINESTRING (-112.335336 33.693360, -112.343558 33.683084)",
201067BA,202788,202807,,1000_1500,3.693,0.000,3.693,1.000,"LINESTRING (-112.335336 33.693360, -112.343558 33.683084)",
201067BA,202788,202807,,1500_1800,2.073,0.000,2.073,1.000,"LINESTRING (-112.335336 33.693360, -112.343558 33.683084)",
201069AB,202785,202784,,0600_0900,299.528,0.000,299.528,1.000,"LINESTRING (-112.325918 33.669179, -112.332070 33.667619)",
201069AB,202785,202784,,1000_1500,36.037,0.000,36.037,1.000,"LINESTRING (-112.325918 33.669179, -112.332070 33.667619)",
201069AB,202785,202784,,1500_1800,20.232,0.000,20.232,1.000,"LINESTRING (-112.325918 33.669179, -112.332070 33.667619)",
201069BA,202784,202785,,0600_0900,2.072,0.000,2.072,1.000,"LINESTRING (-112.331282 33.664511, -112.325130 33.666071)",
201069BA,202784,202785,,1000_1500,5.399,0.000,5.399,1.000,"LINESTRING (-112.331282 33.664511, -112.325130 33.666071)",
201069BA,202784,202785,,1500_1800,3.031,0.000,3.031,1.000,"LINESTRING (-112.331282 33.664511, -112.325130 33.666071)",
201070AB,202783,202782,,0600_0900,7478.219,0.000,7478.219,1.000,"LINESTRING (-112.324794 33.640329, -112.334535 33.640124)",
201070AB,202783,202782,,1000_1500,70.659,0.000,70.659,1.000,"LINESTRING (-112.324794 33.640329, -112.334535 33.640124)",
201070AB,202783,202782,,1500_1800,39.669,0.000,39.669,1.000,"LINESTRING (-112.324794 33.640329, -112.334535 33.640124)",
201070BA,202782,202783,,0600_0900,9049.165,0.000,9049.165,1.000,"LINESTRING (-112.334467 33.636920, -112.324726 33.637125)",
201070BA,202782,202783,,1000_1500,99.761,0.000,99.761,1.000,"LINESTRING (-112.334467 33.636920, -112.324726 33.637125)",
201070BA,202782,202783,,1500_1800,56.007,0.000,56.007,1.000,"LINESTRING (-112.334467 33.636920, -112.324726 33.637125)",
201078AB,202768,202767,,0600_0900,4952.129,0.000,4952.129,1.000,"LINESTRING (-112.396526 33.687434, -112.403252 33.681410)",
201078AB,202768,202767,,1000_1500,784.819,0.000,784.819,1.000,"LINESTRING (-112.396526 33.687434, -112.403252 33.681410)",
201078AB,202768,202767,,1500_1800,440.608,0.000,440.608,1.000,"LINESTRING (-112.396526 33.687434, -112.403252 33.681410)",
201080AB,202764,202763,,0600_0900,127.111,0.000,127.111,1.000,"LINESTRING (-112.353235 33.684097, -112.356531 33.687408)",
201080AB,202764,202763,,1000_1500,19.171,0.000,19.171,1.000,"LINESTRING (-112.353235 33.684097, -112.356531 33.687408)",
201080AB,202764,202763,,1500_1800,10.763,0.000,10.763,1.000,"LINESTRING (-112.353235 33.684097, -112.356531 33.687408)",
201080BA,202763,202764,,0600_0900,241.759,0.000,241.759,1.000,"LINESTRING (-112.358803 33.685146, -112.355507 33.681835)",
201080BA,202763,202764,,1000_1500,19.008,0.000,19.008,1.000,"LINESTRING (-112.358803 33.685146, -112.355507 33.681835)",
201080BA,202763,202764,,1500_1800,10.671,0.000,10.671,1.000,"LINESTRING (-112.358803 33.685146, -112.355507 33.681835)",
201081AB,202762,202761,,0600_0900,1224.773,0.000,1224.773,1.000,"LINESTRING (-112.381951 33.688380, -112.390099 33.686233)",
201081AB,202762,202761,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.381951 33.688380, -112.390099 33.686233)",
201081AB,202762,202761,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.381951 33.688380, -112.390099 33.686233)",
201081BA,202761,202762,,0600_0900,1093.854,0.000,1093.854,1.000,"LINESTRING (-112.389283 33.683133, -112.381135 33.685280)",
201081BA,202761,202762,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.389283 33.683133, -112.381135 33.685280)",
201081BA,202761,202762,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.389283 33.683133, -112.381135 33.685280)",
201082AB,202760,202759,,0600_0900,16.001,0.000,16.001,1.000,"LINESTRING (-112.316178 33.716866, -112.337772 33.713037)",
201082AB,202760,202759,,1000_1500,9.325,0.000,9.325,1.000,"LINESTRING (-112.316178 33.716866, -112.337772 33.713037)",
201082AB,202760,202759,,1500_1800,5.235,0.000,5.235,1.000,"LINESTRING (-112.316178 33.716866, -112.337772 33.713037)",
201082BA,202759,202760,,0600_0900,49.437,0.000,49.437,1.000,"LINESTRING (-112.337212 33.709881, -112.315618 33.713710)",
201082BA,202759,202760,,1000_1500,9.217,0.000,9.217,1.000,"LINESTRING (-112.337212 33.709881, -112.315618 33.713710)",
201082BA,202759,202760,,1500_1800,5.174,0.000,5.174,1.000,"LINESTRING (-112.337212 33.709881, -112.315618 33.713710)",
201084AB,202756,202755,,0600_0900,21.809,9.714,12.095,0.555,"LINESTRING (-112.325721 33.728595, -112.330828 33.728417)",
201084AB,202756,202755,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.325721 33.728595, -112.330828 33.728417)",
201084AB,202756,202755,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.325721 33.728595, -112.330828 33.728417)",
201084BA,202755,202756,,0600_0900,8.357,4.179,4.179,0.500,"LINESTRING (-112.330716 33.725213, -112.325609 33.725391)",
201084BA,202755,202756,,1000_1500,0.000,0.000,0.000,-1.000,"LINESTRING (-112.330716 33.725213, -112.325609 33.725391)",
201084BA,202755,202756,,1500_1800,0.000,0.000,0.000,-1.000,"LINESTRING (-112.330716 33.725213, -112.325609 33.725391)",
201086AB,202753,202752,,0600_0900,5620.923,0.000,5620.923,1.000,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",
201086AB,202753,202752,,1000_1500,853.096,0.000,853.096,1.000,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",
201086AB,202753,202752,,1500_1800,478.939,0.000,478.939,1.000,"LINESTRING (-112.403023 33.681234, -112.396280 33.687252)",
201088AB,202750,202749,,0600_0900,4713.611,0.000,4713.611,1.000,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",
201088AB,202750,202749,,1000_1500,675.047,0.000,675.047,1.000,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",
201088AB,202750,202749,,1500_1800,378.980,0.000,378.980,1.000,"LINESTRING (-112.313608 33.707118, -112.334077 33.698525)",
201089AB,202748,202747,,0600_0900,4961.428,0.000,4961.428,1.000,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",
201089AB,202748,202747,,1000_1500,729.072,0.000,729.072,1.000,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",
201089AB,202748,202747,,1500_1800,409.310,0.000,409.310,1.000,"LINESTRING (-112.334078 33.698246, -112.313302 33.707018)",
201090AB,202788,202789,,0600_0900,2555.981,0.000,2555.981,1.000,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",
201090AB,202788,202789,,1000_1500,142.488,0.000,142.488,1.000,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",
201090AB,202788,202789,,1500_1800,79.995,0.000,79.995,1.000,"LINESTRING (-112.335369 33.691401, -112.327213 33.680462)",
201090BA,202789,202788,,0600_0900,2353.663,0.000,2353.663,1.000,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",
201090BA,202789,202788,,1000_1500,128.496,0.000,128.496,1.000,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",
201090BA,202789,202788,,1500_1800,72.139,0.000,72.139,1.000,"LINESTRING (-112.324643 33.682378, -112.332799 33.693317)",
